Distance (m),Longitude,Latitude,Elevation (m)
399471.3645,-119.2543603,46.13952577,390
399622.6794,-119.2522769,46.13960914,387
399773.9943,-119.2501934,46.13969251,386
399925.3093,-119.2481099,46.13977589,384
400076.6242,-119.2460265,46.13985926,378
400227.9391,-119.243943,46.13994263,370
400379.254,-119.2418596,46.140026,373
400530.5689,-119.2397761,46.14010937,370
400681.8838,-119.2376926,46.14019275,369
400833.1987,-119.2356092,46.14027612,359
400984.5136,-119.2335257,46.14035949,351
401135.8285,-119.2314423,46.14044286,355
401287.1435,-119.2293588,46.14052623,352
401438.4584,-119.2272753,46.1406096,351
401589.7733,-119.2251919,46.14069298,345
401741.0882,-119.2231084,46.14077635,345
401892.4031,-119.221025,46.14085972,350
402043.718,-119.2189415,46.14094309,353
402195.0329,-119.216858,46.14102646,354
402346.3478,-119.2147746,46.14110983,354
402497.6627,-119.2126911,46.14119321,353
402648.9776,-119.2106077,46.14127658,348
402800.2926,-119.2085242,46.14135995,343
402951.6075,-119.2064408,46.14144332,339
403102.9224,-119.2043573,46.14152669,340
403254.2373,-119.2022738,46.14161007,336
403405.5522,-119.2001904,46.14169344,338
403556.8671,-119.1981069,46.14177681,334
403708.182,-119.1960235,46.14186018,330
403859.4969,-119.19394,46.14194355,325
404010.8118,-119.1918565,46.14202692,314
404162.1268,-119.1897731,46.1421103,332
404313.4417,-119.1876896,46.14219367,335
404464.7566,-119.1856062,46.14227704,317
404616.0715,-119.1835227,46.14236041,314
404767.3864,-119.1814392,46.14244378,326
404918.7013,-119.1793558,46.14252716,326
405070.0162,-119.1772723,46.14261053,318
405221.3311,-119.1751889,46.1426939,322
405372.646,-119.1731054,46.14277727,321
405523.961,-119.1710219,46.14286064,325
405675.2759,-119.1689385,46.14294401,331
405826.5908,-119.166855,46.14302739,334
405977.9057,-119.1647716,46.14311076,330
406129.2206,-119.1626881,46.14319413,307
406280.5355,-119.1606046,46.1432775,309
406431.8504,-119.1585212,46.14336087,330
406583.1653,-119.1564377,46.14344425,332
406734.4802,-119.1543543,46.14352762,331
406885.7952,-119.1522708,46.14361099,329
407037.1101,-119.1501874,46.14369436,315
407188.425,-119.1481039,46.14377773,295
407339.7399,-119.1460204,46.1438611,311
407491.0548,-119.143937,46.14394448,318
407642.3697,-119.1418535,46.14402785,316
407793.6846,-119.1397701,46.14411122,314
407944.9995,-119.1376866,46.14419459,313
408096.3144,-119.1356031,46.14427796,294
408247.6293,-119.1335197,46.14436133,288
408398.9443,-119.1314362,46.14444471,281
408550.2592,-119.1293528,46.14452808,267
408701.5741,-119.1272693,46.14461145,275
408852.889,-119.1251858,46.14469482,264
409004.2039,-119.1231024,46.14477819,258
409155.5188,-119.1210189,46.14486157,250
409306.8337,-119.1189355,46.14494494,247
409458.1486,-119.116852,46.14502831,240
409609.4635,-119.1147685,46.14511168,239
409760.7785,-119.1126851,46.14519505,229
409912.0934,-119.1106016,46.14527842,229
410063.4083,-119.1085182,46.1453618,220
410214.7232,-119.1064347,46.14544517,235
410366.0381,-119.1043512,46.14552854,250
410517.353,-119.1022678,46.14561191,260
410668.6679,-119.1001843,46.14569528,278
410819.9828,-119.0981009,46.14577866,264
410971.2977,-119.0960174,46.14586203,244
411122.6127,-119.093934,46.1459454,223
411273.9276,-119.0918505,46.14602877,206
411425.2425,-119.089767,46.14611214,189
411576.5574,-119.0876836,46.14619551,178
411727.8723,-119.0856001,46.14627889,174
411879.1872,-119.0835167,46.14636226,170
412030.5021,-119.0814332,46.14644563,154
412181.817,-119.0793497,46.146529,152
412333.1319,-119.0772663,46.14661237,161
412484.4469,-119.0751828,46.14669574,160
412635.7618,-119.0730994,46.14677912,154
412787.0767,-119.0710159,46.14686249,148
412938.3916,-119.0689324,46.14694586,147
413089.7065,-119.066849,46.14702923,143
413241.0214,-119.0647655,46.1471126,141
413392.3363,-119.0626821,46.14719598,139
413543.6512,-119.0605986,46.14727935,138
413694.9661,-119.0585151,46.14736272,136
413846.281,-119.0564317,46.14744609,135
413997.596,-119.0543482,46.14752946,133
414148.9109,-119.0522648,46.14761283,131
414300.2258,-119.0501813,46.14769621,130
414451.5407,-119.0480978,46.14777958,112
414602.8556,-119.0460144,46.14786295,111
414754.1705,-119.0439309,46.14794632,109
414905.4854,-119.0418475,46.14802969,109
415056.8003,-119.039764,46.14811307,106
415208.1152,-119.0376806,46.14819644,106
415359.4302,-119.0355971,46.14827981,107
415510.7451,-119.0335136,46.14836318,108
415662.06,-119.0314302,46.14844655,106
415813.3749,-119.0293467,46.14852992,106
415964.6898,-119.0272633,46.1486133,105
416116.0047,-119.0251798,46.14869667,106
416267.3196,-119.0230963,46.14878004,107
416418.6345,-119.0210129,46.14886341,106
416569.9494,-119.0189294,46.14894678,106
416721.2644,-119.016846,46.14903015,106
416872.5793,-119.0147625,46.14911353,105
417023.8942,-119.012679,46.1491969,105
417175.2091,-119.0105956,46.14928027,103
417326.524,-119.0085121,46.14936364,103
417477.8389,-119.0064287,46.14944701,104
417629.1538,-119.0043452,46.14953039,104
417780.4687,-119.0022617,46.14961376,102
417931.7836,-119.0001783,46.14969713,102
418083.0986,-118.9980948,46.1497805,102
418234.4135,-118.9960114,46.14986387,102
418385.7284,-118.9939279,46.14994724,102
418537.0433,-118.9918444,46.15003062,102
418688.3582,-118.989761,46.15011399,102
418839.6731,-118.9876775,46.15019736,102
418990.988,-118.9855941,46.15028073,102
419142.3029,-118.9835106,46.1503641,102
419293.6178,-118.9814272,46.15044748,102
419444.9327,-118.9793437,46.15053085,102
419596.2477,-118.9772602,46.15061422,102
419747.5626,-118.9751768,46.15069759,102
419898.8775,-118.9730933,46.15078096,102
420050.1924,-118.9710099,46.15086433,102
420201.5073,-118.9689264,46.15094771,103
420352.8222,-118.9668429,46.15103108,104
420504.1371,-118.9647595,46.15111445,104
420655.452,-118.962676,46.15119782,102
420806.7669,-118.9605926,46.15128119,103
420958.0819,-118.9585091,46.15136456,103
421109.3968,-118.9564256,46.15144794,102
421260.7117,-118.9543422,46.15153131,102
421412.0266,-118.9522587,46.15161468,102
421563.3415,-118.9501753,46.15169805,102
421714.6564,-118.9480918,46.15178142,102
421865.9713,-118.9460083,46.1518648,102
422017.2862,-118.9439249,46.15194817,102
422168.6011,-118.9418414,46.15203154,102
422319.9161,-118.939758,46.15211491,102
422471.231,-118.9376745,46.15219828,105
422622.5459,-118.935591,46.15228165,108
422773.8608,-118.9335076,46.15236503,108
422925.1757,-118.9314241,46.1524484,110
423076.4906,-118.9293407,46.15253177,113
423227.8055,-118.9272572,46.15261514,116
423379.1204,-118.9251737,46.15269851,119
423530.4353,-118.9230903,46.15278189,121
423681.7503,-118.9210068,46.15286526,124
423833.0652,-118.9189234,46.15294863,130
423984.3801,-118.9168399,46.153032,135
424135.695,-118.9147565,46.15311537,138
424287.0099,-118.912673,46.15319874,141
424438.3248,-118.9105895,46.15328212,144
424589.6397,-118.9085061,46.15336549,147
424740.9546,-118.9064226,46.15344886,150
424892.2695,-118.9043392,46.15353223,156
425043.5844,-118.9022557,46.1536156,161
425194.8994,-118.9001722,46.15369897,165
425346.2143,-118.8980888,46.15378235,163
425497.5292,-118.8960053,46.15386572,161
425648.8441,-118.8939219,46.15394909,156
425800.159,-118.8918384,46.15403246,160
425951.4739,-118.8897549,46.15411583,162
426102.7888,-118.8876715,46.15419921,166
426254.1037,-118.885588,46.15428258,166
426405.4186,-118.8835046,46.15436595,169
426556.7336,-118.8814211,46.15444932,172
426708.0485,-118.8793376,46.15453269,180
426859.3634,-118.8772542,46.15461606,188
427010.6783,-118.8751707,46.15469944,191
427161.9932,-118.8730873,46.15478281,197
427313.3081,-118.8710038,46.15486618,201
427464.623,-118.8689203,46.15494955,206
427615.9379,-118.8668369,46.15503292,208
427767.2528,-118.8647534,46.1551163,207
427918.5678,-118.86267,46.15519967,200
428069.8827,-118.8605865,46.15528304,190
428221.1976,-118.8585031,46.15536641,179
428372.5125,-118.8564196,46.15544978,180
428523.8274,-118.8543361,46.15553315,187
428675.1423,-118.8522527,46.15561653,188
428826.4572,-118.8501692,46.1556999,189
428977.7721,-118.8480858,46.15578327,190
429129.087,-118.8460023,46.15586664,190
429280.402,-118.8439188,46.15595001,196
429431.7169,-118.8418354,46.15603339,200
429583.0318,-118.8397519,46.15611676,195
429734.3467,-118.8376685,46.15620013,198
429885.6616,-118.835585,46.1562835,202
430036.9765,-118.8335015,46.15636687,207
430188.2914,-118.8314181,46.15645024,211
430339.6063,-118.8293346,46.15653362,213
430490.9212,-118.8272512,46.15661699,217
430642.2361,-118.8251677,46.15670036,218
430793.5511,-118.8230842,46.15678373,213
430944.866,-118.8210008,46.1568671,211
431096.1809,-118.8189173,46.15695047,216
431247.4958,-118.8168339,46.15703385,220
431398.8107,-118.8147504,46.15711722,225
431550.1256,-118.8126669,46.15720059,229
431701.4405,-118.8105835,46.15728396,233
431852.7554,-118.8085,46.15736733,232
432004.0703,-118.8064166,46.15745071,229
432155.3853,-118.8043331,46.15753408,232
432306.7002,-118.8022497,46.15761745,233
432458.0151,-118.8001662,46.15770082,233
432609.33,-118.7980827,46.15778419,234
432760.6449,-118.7959993,46.15786756,240
432911.9598,-118.7939158,46.15795094,245
433063.2747,-118.7918324,46.15803431,251
433214.5896,-118.7897489,46.15811768,256
433365.9045,-118.7876654,46.15820105,248
433517.2195,-118.785582,46.15828442,251
433668.5344,-118.7834985,46.1583678,256
433819.8493,-118.7814151,46.15845117,263
433971.1642,-118.7793316,46.15853454,271
434122.4791,-118.7772481,46.15861791,275
434273.794,-118.7751647,46.15870128,274
434425.1089,-118.7730812,46.15878465,275
434576.4238,-118.7709978,46.15886803,275
434727.7387,-118.7689143,46.1589514,278
434879.0537,-118.7668308,46.15903477,276
435030.3686,-118.7647474,46.15911814,275
435181.6835,-118.7626639,46.15920151,276
435332.9984,-118.7605805,46.15928488,273
435484.3133,-118.758497,46.15936826,275
435635.6282,-118.7564135,46.15945163,278
435786.9431,-118.7543301,46.159535,277
435938.258,-118.7522466,46.15961837,277
436089.5729,-118.7501632,46.15970174,276
436240.8878,-118.7480797,46.15978512,278
436392.2028,-118.7459963,46.15986849,279
436543.5177,-118.7439128,46.15995186,283
436694.8326,-118.7418293,46.16003523,282
436846.1475,-118.7397459,46.1601186,281
436997.4624,-118.7376624,46.16020197,283
437148.7773,-118.735579,46.16028535,287
437300.0922,-118.7334955,46.16036872,291
437451.4071,-118.731412,46.16045209,293
437602.722,-118.7293286,46.16053546,294
437754.037,-118.7272451,46.16061883,294
437905.3519,-118.7251617,46.16070221,296
438056.6668,-118.7230782,46.16078558,299
438207.9817,-118.7209947,46.16086895,301
438359.2966,-118.7189113,46.16095232,303
438510.6115,-118.7168278,46.16103569,305
438661.9264,-118.7147444,46.16111906,307
438813.2413,-118.7126609,46.16120244,305
438964.5562,-118.7105774,46.16128581,302
439115.8712,-118.708494,46.16136918,307
439267.1861,-118.7064105,46.16145255,310
439418.501,-118.7043271,46.16153592,302
439569.8159,-118.7022436,46.16161929,294
439721.1308,-118.7001601,46.16170267,287
439872.4457,-118.6980767,46.16178604,282
440023.7606,-118.6959932,46.16186941,279
440175.0755,-118.6939098,46.16195278,281
440326.3904,-118.6918263,46.16203615,283
440477.7054,-118.6897429,46.16211953,280
440629.0203,-118.6876594,46.1622029,275
440780.3352,-118.6855759,46.16228627,276
440931.6501,-118.6834925,46.16236964,275
441082.965,-118.681409,46.16245301,273
441234.2799,-118.6793256,46.16253638,275
441385.5948,-118.6772421,46.16261976,277
441536.9097,-118.6751586,46.16270313,269
441688.2246,-118.6730752,46.1627865,265
441839.5395,-118.6709917,46.16286987,268
441990.8545,-118.6689083,46.16295324,269
442142.1694,-118.6668248,46.16303662,269
442293.4843,-118.6647413,46.16311999,265
442444.7992,-118.6626579,46.16320336,262
442596.1141,-118.6605744,46.16328673,251
442747.429,-118.658491,46.1633701,252
442898.7439,-118.6564075,46.16345347,247
443050.0588,-118.654324,46.16353685,229
443201.3737,-118.6522406,46.16362022,212
443352.6887,-118.6501571,46.16370359,194
443504.0036,-118.6480737,46.16378696,187
443655.3185,-118.6459902,46.16387033,187
443806.6334,-118.6439067,46.1639537,198
443957.9483,-118.6418233,46.16403708,222
444109.2632,-118.6397398,46.16412045,242
444260.5781,-118.6376564,46.16420382,251
444411.893,-118.6355729,46.16428719,248
444563.2079,-118.6334895,46.16437056,263
444714.5229,-118.631406,46.16445394,268
444865.8378,-118.6293225,46.16453731,278
445017.1527,-118.6272391,46.16462068,280
445168.4676,-118.6251556,46.16470405,256
445319.7825,-118.6230722,46.16478742,239
445471.0974,-118.6209887,46.16487079,244
445622.4123,-118.6189052,46.16495417,248
445773.7272,-118.6168218,46.16503754,269
445925.0421,-118.6147383,46.16512091,273
446076.3571,-118.6126549,46.16520428,269
446227.672,-118.6105714,46.16528765,266
446378.9869,-118.6084879,46.16537103,270
446530.3018,-118.6064045,46.1654544,275
446681.6167,-118.604321,46.16553777,285
446832.9316,-118.6022376,46.16562114,292
446984.2465,-118.6001541,46.16570451,295
447135.5614,-118.5980706,46.16578788,300
447286.8763,-118.5959872,46.16587126,315
447438.1912,-118.5939037,46.16595463,322
447589.5062,-118.5918203,46.166038,323
447740.8211,-118.5897368,46.16612137,339
447892.136,-118.5876533,46.16620474,351
448043.4509,-118.5855699,46.16628811,347
448194.7658,-118.5834864,46.16637149,328
448346.0807,-118.581403,46.16645486,297
448497.3956,-118.5793195,46.16653823,293
448648.7105,-118.5772361,46.1666216,299
448800.0254,-118.5751526,46.16670497,301
448951.3404,-118.5730691,46.16678835,299
449102.6553,-118.5709857,46.16687172,305
449253.9702,-118.5689022,46.16695509,306
449405.2851,-118.5668188,46.16703846,318
449556.6,-118.5647353,46.16712183,333
449707.9149,-118.5626518,46.1672052,345
449859.2298,-118.5605684,46.16728858,355
450010.5447,-118.5584849,46.16737195,363
450161.8596,-118.5564015,46.16745532,331
450313.1746,-118.554318,46.16753869,295
450464.4895,-118.5522345,46.16762206,297
450615.8044,-118.5501511,46.16770544,321
450767.1193,-118.5480676,46.16778881,316
450918.4342,-118.5459842,46.16787218,322
451069.7491,-118.5439007,46.16795555,349
451221.064,-118.5418172,46.16803892,345
451372.3789,-118.5397338,46.16812229,329
451523.6938,-118.5376503,46.16820567,337
451675.0088,-118.5355669,46.16828904,354
451826.3237,-118.5334834,46.16837241,334
451977.6386,-118.5313999,46.16845578,313
452128.9535,-118.5293165,46.16853915,303
452280.2684,-118.527233,46.16862253,307
452431.5833,-118.5251496,46.1687059,293
452582.8982,-118.5230661,46.16878927,295
452734.2131,-118.5209827,46.16887264,292
452885.528,-118.5188992,46.16895601,279
453036.8429,-118.5168157,46.16903938,285
453188.1579,-118.5147323,46.16912276,297
453339.4728,-118.5126488,46.16920613,310
453490.7877,-118.5105654,46.1692895,318
453642.1026,-118.5084819,46.16937287,322
453793.4175,-118.5063984,46.16945624,317
453944.7324,-118.504315,46.16953961,295
454096.0473,-118.5022315,46.16962299,286
454247.3622,-118.5001481,46.16970636,294
454398.6771,-118.4980646,46.16978973,303
454549.9921,-118.4959811,46.1698731,313
454701.307,-118.4938977,46.16995647,333
454852.6219,-118.4918142,46.17003985,340
455003.9368,-118.4897308,46.17012322,327
455155.2517,-118.4876473,46.17020659,296
455306.5666,-118.4855638,46.17028996,291
455457.8815,-118.4834804,46.17037333,312
455609.1964,-118.4813969,46.1704567,307
455760.5113,-118.4793135,46.17054008,292
455911.8263,-118.47723,46.17062345,308
456063.1412,-118.4751465,46.17070682,307
456214.4561,-118.4730631,46.17079019,311
456365.771,-118.4709796,46.17087356,323
456517.0859,-118.4688962,46.17095694,330
456668.4008,-118.4668127,46.17104031,312
456819.7157,-118.4647292,46.17112368,310
456971.0306,-118.4626458,46.17120705,330
457122.3455,-118.4605623,46.17129042,332
457273.6604,-118.4584789,46.17137379,320
457424.9754,-118.4563954,46.17145717,310
457576.2903,-118.454312,46.17154054,315
457727.6052,-118.4522285,46.17162391,327
457878.9201,-118.450145,46.17170728,342
458030.235,-118.4480616,46.17179065,327
458181.5499,-118.4459781,46.17187402,323
458332.8648,-118.4438947,46.1719574,323
458484.1797,-118.4418112,46.17204077,326
458635.4946,-118.4397277,46.17212414,341
458786.8096,-118.4376443,46.17220751,321
458938.1245,-118.4355608,46.17229088,302
459089.4394,-118.4334774,46.17237426,278
459240.7543,-118.4313939,46.17245763,291
459392.0692,-118.4293104,46.172541,307
459543.3841,-118.427227,46.17262437,313
459694.699,-118.4251435,46.17270774,303
459846.0139,-118.4230601,46.17279111,309
459997.3288,-118.4209766,46.17287449,326
460148.6438,-118.4188931,46.17295786,330
460299.9587,-118.4168097,46.17304123,330
460451.2736,-118.4147262,46.1731246,342
460602.5885,-118.4126428,46.17320797,357
460753.9034,-118.4105593,46.17329135,347
460905.2183,-118.4084758,46.17337472,330
461056.5332,-118.4063924,46.17345809,333
